frame_id,timestamp_ms,status,x1,y1,x2,y2,bbox_width_px,bbox_height_px,conf,detector_source,raw_x_cam,raw_y_cam,raw_z_cam,filtered_x_cam,filtered_y_cam,filtered_z_cam,raw_x_world,raw_y_world,raw_z_world,filtered_x_world,filtered_y_world,filtered_z_world,height_x_cam,height_y_cam,height_z_cam,height_x_world,height_y_world,height_z_world,ground_model_centroid_x_cam,ground_model_centroid_y_cam,ground_model_centroid_z_cam,ground_model_centroid_x_world,ground_model_centroid_y_world,ground_model_centroid_z_world,ground_contact_x_world,ground_contact_y_world,ground_contact_z_world,strict_raw_x_world,strict_raw_y_world,strict_raw_z_world,strict_filtered_x_world,strict_filtered_y_world,strict_filtered_z_world,height_ground_depth_delta_m,height_ground_world_xy_delta_m,used_height_fallback,blur_laplacian_var,brightness_mean,contrast_std,is_blurry,is_low_light,flow_points,flow_quality
680,22689,detected,977.39,472.26,1267.93,748.40,290.54,276.14,0.876,blue_hsv_shape,0.3917,0.1879,3.2592,0.3917,0.1879,3.2592,3.0995,-0.3917,0.3250,3.1537,-0.4058,0.3250,0.3813,0.1648,3.2727,3.1186,-0.3813,0.3437,0.3917,0.1879,3.2592,3.0995,-0.3917,0.3250,3.0995,-0.3917,0.0000,3.0995,-0.3917,0.3250,3.1537,-0.4058,0.3250,0.0135,0.0217,0,135.1490,127.1348,76.6858,0,0,80,0.9546
681,22723,detected,975.37,471.28,1267.94,740.99,292.57,269.71,0.870,blue_hsv_shape,0.3942,0.1761,3.3030,0.3942,0.1761,3.3030,3.1449,-0.3942,0.3250,3.1385,-0.4014,0.3250,0.3881,0.1588,3.3522,3.1969,-0.3881,0.3290,0.3942,0.1761,3.3030,3.1449,-0.3942,0.3250,3.1449,-0.3942,0.0000,3.1449,-0.3942,0.3250,3.1385,-0.4014,0.3250,0.0492,0.0524,0,135.1452,127.1500,76.6693,0,0,80,0.9479
682,22756,detected,973.32,471.41,1267.95,735.94,294.63,264.53,0.874,blue_hsv_shape,0.3951,0.1679,3.3335,0.3951,0.1679,3.3335,3.1765,-0.3951,0.3250,3.1322,-0.3979,0.3250,0.3933,0.1559,3.4189,3.2620,-0.3933,0.3146,0.3951,0.1679,3.3335,3.1765,-0.3951,0.3250,3.1765,-0.3951,0.0000,3.1765,-0.3951,0.3250,3.1322,-0.3979,0.3250,0.0853,0.0856,0,135.1324,127.0635,76.6319,0,0,80,0.9513
683,22789,detected,972.19,471.74,1268.02,732.63,295.83,260.89,0.874,blue_hsv_shape,0.3960,0.1625,3.3538,0.3960,0.1625,3.3538,3.1975,-0.3960,0.3250,3.1317,-0.3951,0.3250,0.3975,0.1544,3.4671,3.3090,-0.3975,0.3035,0.3960,0.1625,3.3538,3.1975,-0.3960,0.3250,3.1975,-0.3960,0.0000,3.1975,-0.3960,0.3250,3.1317,-0.3951,0.3250,0.1133,0.1116,0,135.1321,127.0644,76.6324,0,0,80,1.0000
684,22823,detected,970.75,471.97,1268.04,728.19,297.29,256.21,0.883,blue_hsv_shape,0.3973,0.1551,3.3814,0.3973,0.1551,3.3814,3.2260,-0.3973,0.3250,3.1380,-0.3932,0.3250,0.4030,0.1519,3.5312,3.3716,-0.4030,0.2893,0.3973,0.1551,3.3814,3.2260,-0.3973,0.3250,3.2260,-0.3973,0.0000,3.2260,-0.3973,0.3250,3.1380,-0.3932,0.3250,0.1499,0.1457,0,134.8922,126.9451,76.6010,0,0,80,0.9461
685,22856,detected,969.07,472.54,1268.03,728.78,298.96,256.25,0.877,blue_hsv_shape,0.3948,0.1561,3.3777,0.3948,0.1561,3.3777,3.2222,-0.3948,0.3250,3.1438,-0.3912,0.3250,0.4008,0.1533,3.5308,3.3708,-0.4008,0.2881,0.3948,0.1561,3.3777,3.2222,-0.3948,0.3250,3.2222,-0.3948,0.0000,3.2222,-0.3948,0.3250,3.1438,-0.3912,0.3250,0.1531,0.1487,0,135.0586,126.6271,76.6133,0,0,80,0.9467
686,22890,detected,967.70,469.22,1268.04,729.64,300.34,260.42,0.874,blue_hsv_shape,0.3925,0.1575,3.3724,0.3925,0.1575,3.3724,3.2167,-0.3925,0.3250,3.1489,-0.3892,0.3250,0.3927,0.1478,3.4743,3.3176,-0.3927,0.3080,0.3925,0.1575,3.3724,3.2167,-0.3925,0.3250,3.2167,-0.3925,0.0000,3.2167,-0.3925,0.3250,3.1489,-0.3892,0.3250,0.1019,0.1009,0,135.2128,126.3735,76.5914,0,0,80,0.9475
687,22923,detected,966.53,466.06,1268.06,730.47,301.53,264.41,0.873,blue_hsv_shape,0.3905,0.1589,3.3673,0.3905,0.1589,3.3673,3.2114,-0.3905,0.3250,3.1533,-0.3872,0.3250,0.3853,0.1427,3.4218,3.2683,-0.3853,0.3265,0.3905,0.1589,3.3673,3.2114,-0.3905,0.3250,3.2114,-0.3905,0.0000,3.2114,-0.3905,0.3250,3.1533,-0.3872,0.3250,0.0546,0.0571,0,135.1511,126.0747,76.4925,0,0,80,0.9471
688,22956,detected,965.96,464.03,1268.11,731.26,302.14,267.24,0.873,blue_hsv_shape,0.3893,0.1602,3.3624,0.3893,0.1602,3.3624,3.2063,-0.3893,0.3250,3.1571,-0.3855,0.3250,0.3806,0.1397,3.3856,3.2341,-0.3806,0.3388,0.3893,0.1602,3.3624,3.2063,-0.3893,0.3250,3.2063,-0.3893,0.0000,3.2063,-0.3893,0.3250,3.1571,-0.3855,0.3250,0.0232,0.0291,0,135.1507,126.0751,76.4929,0,0,80,1.0000
689,22990,detected,964.87,461.96,1268.55,732.79,303.68,270.82,0.869,blue_hsv_shape,0.3875,0.1627,3.3530,0.3875,0.1627,3.3530,3.1966,-0.3875,0.3250,3.1592,-0.3838,0.3250,0.3748,0.1372,3.3407,3.1913,-0.3748,0.3529,0.3875,0.1627,3.3530,3.1966,-0.3875,0.3250,3.1966,-0.3875,0.0000,3.1966,-0.3875,0.3250,3.1592,-0.3838,0.3250,0.0124,0.0138,0,134.9208,125.8900,76.4161,0,0,80,0.9527
690,23023,detected,964.36,460.69,1269.81,733.45,305.45,272.76,0.871,blue_hsv_shape,0.3880,0.1638,3.3489,0.3880,0.1638,3.3489,3.1924,-0.3880,0.3250,3.1609,-0.3826,0.3250,0.3730,0.1355,3.3169,3.1688,-0.3730,0.3606,0.3880,0.1638,3.3489,3.1924,-0.3880,0.3250,3.1924,-0.3880,0.0000,3.1924,-0.3880,0.3250,3.1609,-0.3826,0.3250,0.0320,0.0280,0,134.7763,125.6880,76.3996,0,0,80,0.9440
691,23056,detected,963.73,461.52,1271.55,734.95,307.82,273.43,0.876,blue_hsv_shape,0.3884,0.1663,3.3397,0.3884,0.1663,3.3397,3.1829,-0.3884,0.3250,3.1612,-0.3817,0.3250,0.3734,0.1379,3.3084,3.1600,-0.3734,0.3605,0.3884,0.1663,3.3397,3.1829,-0.3884,0.3250,3.1829,-0.3884,0.0000,3.1829,-0.3884,0.3250,3.1612,-0.3817,0.3250,0.0313,0.0274,0,134.0397,125.6725,76.3825,0,0,80,0.9576
692,23090,detected,962.99,462.23,1273.56,736.33,310.58,274.10,0.876,blue_hsv_shape,0.3890,0.1686,3.3313,0.3890,0.1686,3.3313,3.1741,-0.3890,0.3250,3.1602,-0.3813,0.3250,0.3739,0.1400,3.2999,3.1512,-0.3739,0.3606,0.3890,0.1686,3.3313,3.1741,-0.3890,0.3250,3.1741,-0.3890,0.0000,3.1741,-0.3890,0.3250,3.1602,-0.3813,0.3250,0.0313,0.0274,0,133.9292,125.6735,76.3236,0,0,80,0.9636
693,23123,detected,962.58,462.77,1275.29,737.14,312.71,274.38,0.876,blue_hsv_shape,0.3901,0.1699,3.3263,0.3901,0.1699,3.3263,3.1690,-0.3901,0.3250,3.1587,-0.3813,0.3250,0.3751,0.1415,3.2964,3.1475,-0.3751,0.3602,0.3901,0.1699,3.3263,3.1690,-0.3901,0.3250,3.1690,-0.3901,0.0000,3.1690,-0.3901,0.3250,3.1587,-0.3813,0.3250,0.0299,0.0262,0,133.9175,125.6741,76.3236,0,0,80,1.0000
694,23156,detected,962.02,463.88,1278.12,741.29,316.10,277.42,0.871,blue_hsv_shape,0.3901,0.1766,3.3013,0.3901,0.1766,3.3013,3.1431,-0.3901,0.3250,3.1529,-0.3814,0.3250,0.3736,0.1461,3.2595,3.1106,-0.3736,0.3653,0.3901,0.1766,3.3013,3.1431,-0.3901,0.3250,3.1431,-0.3901,0.0000,3.1431,-0.3901,0.3250,3.1529,-0.3814,0.3250,0.0418,0.0364,0,133.8465,125.7733,76.2727,0,0,80,0.9672
695,23190,detected,961.32,462.65,1281.70,743.79,320.38,281.14,0.871,blue_hsv_shape,0.3920,0.1806,3.2864,0.3920,0.1806,3.2864,3.1276,-0.3920,0.3250,3.1452,-0.3821,0.3250,0.3719,0.1456,3.2157,3.0685,-0.3719,0.3771,0.3920,0.1806,3.2864,3.1276,-0.3920,0.3250,3.1276,-0.3920,0.0000,3.1276,-0.3920,0.3250,3.1452,-0.3821,0.3250,0.0706,0.0624,0,133.8346,125.7098,76.2005,0,0,80,0.9531
696,23223,detected,963.96,450.22,1356.87,754.97,392.91,304.75,0.845,blue_hsv_shape,0.4779,0.1987,3.2188,0.4779,0.1987,3.2188,3.0578,-0.4779,0.3250,3.1263,-0.3978,0.3250,0.4255,0.1329,2.9590,2.8238,-0.4255,0.4558,0.4779,0.1987,3.2188,3.0578,-0.4779,0.3250,3.0578,-0.4779,0.0000,3.0578,-0.4779,0.3250,3.1263,-0.3978,0.3250,0.2598,0.2397,0,133.1038,125.7894,76.0976,0,0,80,0.9658
697,23257,detected,963.21,440.10,1404.06,763.48,440.85,323.38,0.856,blue_hsv_shape,0.5264,0.2120,3.1691,0.5264,0.2120,3.1691,3.0063,-0.5264,0.3250,3.1000,-0.4213,0.3250,0.4473,0.1236,2.7833,2.6565,-0.4473,0.5103,0.5264,0.2120,3.1691,3.0063,-0.5264,0.3250,3.0063,-0.5264,0.0000,3.0063,-0.5264,0.3250,3.1000,-0.4213,0.3250,0.3858,0.3586,0,132.9485,125.7355,76.0190,0,0,80,0.9629
698,23290,detected,960.99,433.44,1433.09,769.01,472.10,335.57,0.856,blue_hsv_shape,0.5532,0.2205,3.1375,0.5532,0.2205,3.1375,2.9735,-0.5532,0.3250,3.0708,-0.4473,0.3250,0.4568,0.1179,2.6791,2.5572,-0.4568,0.5427,0.5532,0.2205,3.1375,2.9735,-0.5532,0.3250,2.9735,-0.5532,0.0000,2.9735,-0.5532,0.3250,3.0708,-0.4473,0.3250,0.4585,0.4273,0,132.9347,125.7364,76.0191,0,0,80,1.0000
699,23323,detected,957.57,428.97,1443.30,772.21,485.73,343.24,0.867,blue_hsv_shape,0.5583,0.2252,3.1198,0.5583,0.2252,3.1198,2.9552,-0.5583,0.3250,3.0415,-0.4718,0.3250,0.4529,0.1141,2.6181,2.4994,-0.4529,0.5622,0.5583,0.2252,3.1198,2.9552,-0.5583,0.3250,2.9552,-0.5583,0.0000,2.9552,-0.5583,0.3250,3.0415,-0.4718,0.3250,0.5017,0.4679,0,132.7980,125.7928,75.9197,0,0,80,0.9707
700,23357,detected,954.66,422.81,1441.59,773.16,486.93,350.35,0.862,blue_hsv_shape,0.5521,0.2265,3.1149,0.5521,0.2265,3.1149,2.9501,-0.5521,0.3250,3.0151,-0.4922,0.3250,0.4394,0.1070,2.5653,2.4502,-0.4394,0.5827,0.5521,0.2265,3.1149,2.9501,-0.5521,0.3250,2.9501,-0.5521,0.0000,2.9501,-0.5521,0.3250,3.0151,-0.4922,0.3250,0.5496,0.5124,0,132.0235,125.4240,75.9247,0,0,80,0.9734
701,23390,detected,952.62,422.55,1432.73,772.65,480.11,350.10,0.867,blue_hsv_shape,0.5397,0.2257,3.1181,0.5397,0.2257,3.1181,2.9534,-0.5397,0.3250,2.9929,-0.5077,0.3250,0.4296,0.1063,2.5682,2.4531,-0.4296,0.5826,0.5397,0.2257,3.1181,2.9534,-0.5397,0.3250,2.9534,-0.5397,0.0000,2.9534,-0.5397,0.3250,2.9929,-0.5077,0.3250,0.5499,0.5123,0,132.0226,125.3034,75.8871,0,0,80,0.9606
702,23423,detected,951.91,422.84,1419.88,769.09,467.97,346.25,0.866,blue_hsv_shape,0.5269,0.2203,3.1380,0.5269,0.2203,3.1380,2.9741,-0.5269,0.3250,2.9778,-0.5187,0.3250,0.4218,0.1045,2.5984,2.4829,-0.4218,0.5766,0.5269,0.2203,3.1380,2.9741,-0.5269,0.3250,2.9741,-0.5269,0.0000,2.9741,-0.5269,0.3250,2.9778,-0.5187,0.3250,0.5396,0.5023,0,132.0830,125.1691,75.8539,0,0,80,0.9705
703,23457,detected,952.16,423.69,1409.99,766.35,457.84,342.66,0.866,blue_hsv_shape,0.5178,0.2162,3.1534,0.5178,0.2162,3.1534,2.9900,-0.5178,0.3250,2.9683,-0.5261,0.3250,0.4172,0.1038,2.6269,2.5105,-0.4172,0.5698,0.5178,0.2162,3.1534,2.9900,-0.5178,0.3250,2.9900,-0.5178,0.0000,2.9900,-0.5178,0.3250,2.9683,-0.5261,0.3250,0.5266,0.4900,0,132.0857,125.1692,75.8539,0,0,80,1.0000
704,23490,detected,951.99,426.40,1400.13,784.90,448.14,358.50,0.822,blue_hsv_shape,0.4911,0.2427,3.0546,0.4911,0.2427,3.0546,2.8877,-0.4911,0.3250,2.9431,-0.5276,0.3250,0.3894,0.1183,2.5092,2.3930,-0.3894,0.5863,0.4911,0.2427,3.0546,2.8877,-0.4911,0.3250,2.8877,-0.4911,0.0000,2.8877,-0.4911,0.3250,2.9431,-0.5276,0.3250,0.5454,0.5050,0,132.1087,125.0676,75.8127,0,0,80,0.9713
705,23524,detected,952.17,428.89,1388.25,797.04,436.09,368.15,0.822,blue_hsv_shape,0.4687,0.2591,2.9932,0.4687,0.2591,2.9932,2.8241,-0.4687,0.3250,2.9101,-0.5243,0.3250,0.3687,0.1280,2.4425,2.3262,-0.3687,0.5942,0.4687,0.2591,2.9932,2.8241,-0.4687,0.3250,2.8241,-0.4687,0.0000,2.8241,-0.4687,0.3250,2.9101,-0.5243,0.3250,0.5506,0.5078,0,132.2841,124.8702,75.7977,0,0,80,0.9795
706,23557,detected,952.65,430.34,1376.53,804.76,423.88,374.42,0.822,blue_hsv_shape,0.4507,0.2693,2.9554,0.4507,0.2693,2.9554,2.7850,-0.4507,0.3250,2.8744,-0.5173,0.3250,0.3527,0.1337,2.4014,2.2849,-0.3527,0.5994,0.4507,0.2693,2.9554,2.7850,-0.4507,0.3250,2.7850,-0.4507,0.0000,2.7850,-0.4507,0.3250,2.8744,-0.5173,0.3250,0.5541,0.5096,0,132.1403,124.9895,75.8033,0,0,80,0.9844
707,23590,detected,953.32,429.79,1366.31,809.51,412.99,379.72,0.817,blue_hsv_shape,0.4369,0.2753,2.9327,0.4369,0.2753,2.9327,2.7615,-0.4369,0.3250,2.8393,-0.5081,0.3250,0.3396,0.1354,2.3678,2.2521,-0.3396,0.6064,0.4369,0.2753,2.9327,2.7615,-0.4369,0.3250,2.7615,-0.4369,0.0000,2.7615,-0.4369,0.3250,2.8393,-0.5081,0.3250,0.5649,0.5186,0,132.4189,124.9337,75.8141,0,0,80,0.9823
708,23624,detected,954.23,429.23,1359.96,811.89,405.74,382.67,0.817,blue_hsv_shape,0.4294,0.2784,2.9215,0.4294,0.2784,2.9215,2.7499,-0.4294,0.3250,2.8068,-0.4978,0.3250,0.3324,0.1358,2.3496,2.2344,-0.3324,0.6107,0.4294,0.2784,2.9215,2.7499,-0.4294,0.3250,2.7499,-0.4294,0.0000,2.7499,-0.4294,0.3250,2.8068,-0.4978,0.3250,0.5719,0.5246,0,132.4163,124.9345,75.8140,0,0,80,1.0000
709,23657,detected,953.15,427.46,1353.64,813.09,400.49,385.63,0.814,blue_hsv_shape,0.4205,0.2798,2.9160,0.4205,0.2798,2.9160,2.7442,-0.4205,0.3250,2.7780,-0.4865,0.3250,0.3236,0.1343,2.3319,2.2176,-0.3236,0.6167,0.4205,0.2798,2.9160,2.7442,-0.4205,0.3250,2.7442,-0.4205,0.0000,2.7442,-0.4205,0.3250,2.7780,-0.4865,0.3250,0.5841,0.5354,0,132.7822,124.9467,75.8049,0,0,80,0.9854
710,23690,detected,952.57,424.02,1349.28,813.14,396.71,389.11,0.812,blue_hsv_shape,0.4151,0.2798,2.9160,0.4151,0.2798,2.9160,2.7442,-0.4151,0.3250,2.7537,-0.4751,0.3250,0.3166,0.1303,2.3114,2.1989,-0.3166,0.6259,0.4151,0.2798,2.9160,2.7442,-0.4151,0.3250,2.7442,-0.4151,0.0000,2.7442,-0.4151,0.3250,2.7537,-0.4751,0.3250,0.6046,0.5541,0,133.3116,124.8566,75.8133,0,0,80,0.9840
711,23724,detected,951.41,421.73,1346.20,812.70,394.79,390.97,0.812,blue_hsv_shape,0.4107,0.2792,2.9182,0.4107,0.2792,2.9182,2.7465,-0.4107,0.3250,2.7340,-0.4638,0.3250,0.3116,0.1274,2.3008,2.1894,-0.3116,0.6314,0.4107,0.2792,2.9182,2.7465,-0.4107,0.3250,2.7465,-0.4107,0.0000,2.7465,-0.4107,0.3250,2.7340,-0.4638,0.3250,0.6174,0.5658,0,133.2977,124.8967,75.8132,0,0,80,0.9890
712,23757,detected,949.71,419.46,1344.20,790.70,394.49,371.24,0.852,blue_hsv_shape,0.4207,0.2501,3.0269,0.4207,0.2501,3.0269,2.8590,-0.4207,0.3250,2.7396,-0.4548,0.3250,0.3253,0.1132,2.4265,2.3145,-0.3253,0.6126,0.4207,0.2501,3.0269,2.8590,-0.4207,0.3250,2.8590,-0.4207,0.0000,2.8590,-0.4207,0.3250,2.7396,-0.4548,0.3250,0.6004,0.5528,0,133.6730,124.8424,75.8041,0,0,80,0.9892
713,23790,detected,948.75,419.35,1343.51,776.75,394.75,357.40,0.853,blue_hsv_shape,0.4281,0.2306,3.0997,0.4281,0.2306,3.0997,2.9344,-0.4281,0.3250,2.7602,-0.4484,0.3250,0.3366,0.1050,2.5225,2.4094,-0.3366,0.5958,0.4281,0.2306,3.0997,2.9344,-0.4281,0.3250,2.9344,-0.4281,0.0000,2.9344,-0.4281,0.3250,2.7602,-0.4484,0.3250,0.5772,0.5330,0,133.6658,124.8426,75.8042,0,0,80,1.0000
714,23824,detected,947.38,420.24,1343.24,786.93,395.86,366.68,0.813,blue_hsv_shape,0.4194,0.2449,3.0464,0.4194,0.2449,3.0464,2.8792,-0.4194,0.3250,2.7682,-0.4415,0.3250,0.3265,0.1120,2.4574,2.3447,-0.3265,0.6058,0.4194,0.2449,3.0464,2.8792,-0.4194,0.3250,2.8792,-0.4194,0.0000,2.8792,-0.4194,0.3250,2.7682,-0.4415,0.3250,0.5890,0.5426,0,133.2554,124.8546,75.7819,0,0,80,0.9840
715,23857,detected,945.48,421.40,1342.99,775.09,397.51,353.69,0.862,blue_hsv_shape,0.4249,0.2282,3.1087,0.4249,0.2282,3.1087,2.9437,-0.4249,0.3250,2.7907,-0.4361,0.3250,0.3367,0.1064,2.5494,2.4350,-0.3367,0.5874,0.4249,0.2282,3.1087,2.9437,-0.4249,0.3250,2.9437,-0.4249,0.0000,2.9437,-0.4249,0.3250,2.7907,-0.4361,0.3250,0.5593,0.5163,0,133.0044,124.9254,75.7681,0,0,80,0.9669
716,23891,detected,942.96,423.09,1343.10,767.81,400.15,344.72,0.865,blue_hsv_shape,0.4271,0.2176,3.1482,0.4271,0.2176,3.1482,2.9846,-0.4271,0.3250,2.8194,-0.4320,0.3250,0.3433,0.1040,2.6169,2.5008,-0.3433,0.5722,0.4271,0.2176,3.1482,2.9846,-0.4271,0.3250,2.9846,-0.4271,0.0000,2.9846,-0.4271,0.3250,2.8194,-0.4320,0.3250,0.5313,0.4910,0,133.3013,124.9008,75.7667,0,0,80,0.9716
717,23924,detected,939.98,424.93,1342.48,763.55,402.50,338.62,0.865,blue_hsv_shape,0.4258,0.2113,3.1718,0.4258,0.2113,3.1718,3.0091,-0.4258,0.3250,2.8500,-0.4283,0.3250,0.3461,0.1036,2.6649,2.5473,-0.3461,0.5602,0.4258,0.2113,3.1718,3.0091,-0.4258,0.3250,3.0091,-0.4258,0.0000,3.0091,-0.4258,0.3250,2.8500,-0.4283,0.3250,0.5069,0.4686,0,133.1909,125.0124,75.7625,0,0,80,0.9567
718,23957,detected,938.21,426.29,1342.38,761.29,404.17,335.00,0.865,blue_hsv_shape,0.4252,0.2079,3.1845,0.4252,0.2079,3.1845,3.0222,-0.4252,0.3250,2.8801,-0.4252,0.3250,0.3481,0.1038,2.6941,2.5755,-0.3481,0.5524,0.4252,0.2079,3.1845,3.0222,-0.4252,0.3250,3.0222,-0.4252,0.0000,3.0222,-0.4252,0.3250,2.8801,-0.4252,0.3250,0.4904,0.4533,0,133.1761,125.0132,75.7631,0,0,80,1.0000
719,23991,detected,935.34,427.20,1341.50,760.34,406.16,333.15,0.866,blue_hsv_shape,0.4214,0.2064,3.1899,0.4214,0.2064,3.1899,3.0278,-0.4214,0.3250,2.9082,-0.4219,0.3250,0.3464,0.1044,2.7095,2.5902,-0.3464,0.5479,0.4214,0.2064,3.1899,3.0278,-0.4214,0.3250,3.0278,-0.4214,0.0000,3.0278,-0.4214,0.3250,2.9082,-0.4219,0.3250,0.4804,0.4440,0,133.6280,124.9968,75.7654,0,0,80,0.9677
720,24024,detected,931.84,428.13,1339.27,776.02,407.43,347.89,0.824,blue_hsv_shape,0.4042,0.2294,3.1043,0.4042,0.2294,3.1043,2.9392,-0.4042,0.3250,2.9166,-0.4162,0.3250,0.3262,0.1153,2.5930,2.4748,-0.3262,0.5675,0.4042,0.2294,3.1043,2.9392,-0.4042,0.3250,2.9392,-0.4042,0.0000,2.9392,-0.4042,0.3250,2.9166,-0.4162,0.3250,0.5113,0.4709,0,133.8201,125.0575,75.7747,0,0,80,0.9532
721,24057,detected,927.86,427.80,1336.93,784.10,409.07,356.29,0.830,blue_hsv_shape,0.3918,0.2407,3.0619,0.3918,0.2407,3.0619,2.8953,-0.3918,0.3250,2.9162,-0.4091,0.3250,0.3127,0.1196,2.5312,2.4140,-0.3127,0.5794,0.3918,0.2407,3.0619,2.8953,-0.3918,0.3250,2.8953,-0.3918,0.0000,2.8953,-0.3918,0.3250,2.9162,-0.4091,0.3250,0.5308,0.4878,0,133.4554,125.1725,75.7737,0,0,80,0.9591
722,24091,detected,923.68,427.03,1334.63,793.42,410.95,366.39,0.823,blue_hsv_shape,0.3788,0.2535,3.0143,0.3788,0.2535,3.0143,2.8460,-0.3788,0.3250,2.9070,-0.4007,0.3250,0.2982,0.1238,2.4605,2.3447,-0.2982,0.5936,0.3788,0.2535,3.0143,2.8460,-0.3788,0.3250,2.8460,-0.3788,0.0000,2.8460,-0.3788,0.3250,2.9070,-0.4007,0.3250,0.5538,0.5078,0,132.0958,125.4695,75.7567,0,0,80,0.9354
723,24124,detected,921.25,426.07,1333.40,799.51,412.14,373.44,0.823,blue_hsv_shape,0.3711,0.2616,2.9839,0.3711,0.2616,2.9839,2.8145,-0.3711,0.3250,2.8927,-0.3920,0.3250,0.2893,0.1259,2.4134,2.2986,-0.2893,0.6038,0.3711,0.2616,2.9839,2.8145,-0.3711,0.3250,2.8145,-0.3711,0.0000,2.8145,-0.3711,0.3250,2.8927,-0.3920,0.3250,0.5704,0.5223,0,132.0651,125.4723,75.7576,0,0,80,1.0000
724,24157,detected,918.10,424.35,1330.88,784.55,412.77,360.20,0.867,blue_hsv_shape,0.3734,0.2412,3.0601,0.3734,0.2412,3.0601,2.8934,-0.3734,0.3250,2.8934,-0.3847,0.3250,0.2951,0.1156,2.5047,2.3894,-0.2951,0.5901,0.3734,0.2412,3.0601,2.8934,-0.3734,0.3250,2.8934,-0.3734,0.0000,2.8934,-0.3734,0.3250,2.8934,-0.3847,0.3250,0.5554,0.5100,0,131.8458,125.5769,75.7386,0,0,80,0.9307
725,24191,detected,914.56,423.73,1328.51,774.58,413.95,350.85,0.862,blue_hsv_shape,0.3726,0.2271,3.1129,0.3726,0.2271,3.1129,2.9481,-0.3726,0.3250,2.9042,-0.3784,0.3250,0.2976,0.1090,2.5731,2.4573,-0.2976,0.5788,0.3726,0.2271,3.1129,2.9481,-0.3726,0.3250,2.9481,-0.3726,0.0000,2.9481,-0.3726,0.3250,2.9042,-0.3784,0.3250,0.5397,0.4965,0,131.8603,125.6441,75.7437,0,0,80,0.9280
726,24224,detected,910.81,424.40,1326.26,784.91,415.45,360.50,0.817,blue_hsv_shape,0.3597,0.2416,3.0586,0.3597,0.2416,3.0586,2.8918,-0.3597,0.3250,2.9035,-0.3710,0.3250,0.2841,0.1159,2.5032,2.3879,-0.2841,0.5902,0.3597,0.2416,3.0586,2.8918,-0.3597,0.3250,2.8918,-0.3597,0.0000,2.8918,-0.3597,0.3250,2.9035,-0.3710,0.3250,0.5554,0.5095,0,132.2849,125.5580,75.7451,0,0,80,0.9176
727,24258,detected,905.78,423.56,1323.04,770.68,417.26,347.12,0.858,blue_hsv_shape,0.3583,0.2213,3.1343,0.3583,0.2213,3.1343,2.9703,-0.3583,0.3250,2.9171,-0.3643,0.3250,0.2876,0.1064,2.6022,2.4860,-0.2876,0.5737,0.3583,0.2213,3.1343,2.9703,-0.3583,0.3250,2.9703,-0.3583,0.0000,2.9703,-0.3583,0.3250,2.9171,-0.3643,0.3250,0.5321,0.4894,0,130.3067,125.7504,75.7167,0,0,80,0.9235
728,24291,detected,903.02,423.52,1321.36,761.49,418.35,337.97,0.858,blue_hsv_shape,0.3585,0.2077,3.1850,0.3585,0.2077,3.1850,3.0228,-0.3585,0.3250,2.9389,-0.3588,0.3250,0.2913,0.1005,2.6741,2.5570,-0.2913,0.5608,0.3585,0.2077,3.1850,3.0228,-0.3585,0.3250,3.0228,-0.3585,0.0000,3.0228,-0.3585,0.3250,2.9389,-0.3588,0.3250,0.5109,0.4706,0,130.2793,125.7496,75.7154,0,0,80,1.0000
729,24324,detected,900.66,423.69,1318.71,752.94,418.04,329.25,0.867,blue_hsv_shape,0.3576,0.1947,3.2336,0.3576,0.1947,3.2336,3.0731,-0.3576,0.3250,2.9676,-0.3541,0.3250,0.2942,0.0949,2.7463,2.6282,-0.2942,0.5475,0.3576,0.1947,3.2336,3.0731,-0.3576,0.3250,3.0731,-0.3576,0.0000,3.0731,-0.3576,0.3250,2.9676,-0.3541,0.3250,0.4873,0.4494,0,130.2760,125.7636,75.6975,0,0,80,0.9280
730,24358,detected,896.31,424.14,1316.15,748.33,419.84,324.19,0.860,blue_hsv_shape,0.3520,0.1875,3.2605,0.3520,0.1875,3.2605,3.1008,-0.3520,0.3250,2.9978,-0.3493,0.3250,0.2919,0.0923,2.7902,2.6712,-0.2919,0.5387,0.3520,0.1875,3.2605,3.1008,-0.3520,0.3250,3.1008,-0.3520,0.0000,3.1008,-0.3520,0.3250,2.9978,-0.3493,0.3250,0.4703,0.4338,0,130.5112,125.7831,75.7074,0,0,80,0.9159
731,24391,detected,891.44,424.78,1312.86,747.85,421.42,323.07,0.869,blue_hsv_shape,0.3424,0.1867,3.2635,0.3424,0.1867,3.2635,3.1040,-0.3424,0.3250,3.0251,-0.3437,0.3250,0.2847,0.0928,2.8004,2.6810,-0.2847,0.5356,0.3424,0.1867,3.2635,3.1040,-0.3424,0.3250,3.1040,-0.3424,0.0000,3.1040,-0.3424,0.3250,3.0251,-0.3437,0.3250,0.4631,0.4269,0,131.9560,125.5408,75.7608,0,0,80,0.9088
