frame_id,timestamp_ms,x1,y1,x2,y2,status,track_state,occlusion_age,detector_source,x_cam,y_cam,z_cam,x_world,y_world,z_world,conf,x_world_raw,y_world_raw,z_world_raw,x_world_filt,y_world_filt,z_world_filt,sigma_x,sigma_y,sigma_z,mu_stationary,gate_d2
363,12112,950.53,453.82,1232.45,731.47,detected,CONFIRMED,0,blue_hsv_shape,0.3555,0.1469,3.4122,3.2580,-0.3555,0.3250,0.913,3.2063,-0.3256,0.3250,3.2580,-0.3555,0.3250,0.0402,0.0402,0.0402,0.000,0.4101
364,12145,954.51,465.24,1226.88,733.75,detected,CONFIRMED,0,blue_hsv_shape,0.3598,0.1502,3.3996,3.2449,-0.3598,0.3250,0.913,3.1918,-0.3224,0.3250,3.2449,-0.3598,0.3250,0.0401,0.0401,0.0401,0.000,0.4459
365,12179,957.05,456.05,1231.29,732.28,detected,CONFIRMED,0,blue_hsv_shape,0.3649,0.1526,3.3906,3.2356,-0.3649,0.3250,0.861,3.2010,-0.3318,0.3250,3.2356,-0.3649,0.3250,0.0402,0.0402,0.0402,0.000,0.1229
366,12212,958.12,448.73,1234.49,731.20,detected,CONFIRMED,0,blue_hsv_shape,0.3695,0.1545,3.3838,3.2285,-0.3695,0.3250,0.862,3.2078,-0.3378,0.3250,3.2285,-0.3695,0.3250,0.0403,0.0403,0.0403,0.035,0.1133
367,12246,960.10,443.65,1236.71,731.05,detected,CONFIRMED,0,blue_hsv_shape,0.3737,0.1560,3.3779,3.2224,-0.3737,0.3250,0.861,3.2087,-0.3431,0.3250,3.2224,-0.3737,0.3250,0.0404,0.0404,0.0404,0.083,0.1085
368,12279,962.86,440.47,1238.56,732.46,detected,CONFIRMED,0,blue_hsv_shape,0.3774,0.1578,3.3713,3.2156,-0.3774,0.3250,0.863,3.1995,-0.3480,0.3250,3.2156,-0.3774,0.3250,0.0404,0.0404,0.0404,0.126,0.1429
369,12312,966.59,438.48,1239.22,732.09,detected,CONFIRMED,0,blue_hsv_shape,0.3808,0.1593,3.3660,3.2100,-0.3808,0.3250,0.863,3.2018,-0.3536,0.3250,3.2100,-0.3808,0.3250,0.0405,0.0405,0.0405,0.168,0.0697
370,12346,969.70,437.59,1240.33,733.69,detected,CONFIRMED,0,blue_hsv_shape,0.3840,0.1609,3.3596,3.2035,-0.3840,0.3250,0.863,3.1915,-0.3579,0.3250,3.2035,-0.3840,0.3250,0.0405,0.0405,0.0405,0.204,0.1055
371,12379,971.36,437.24,1240.79,734.74,detected,CONFIRMED,0,blue_hsv_shape,0.3864,0.1627,3.3531,3.1967,-0.3864,0.3250,0.864,3.1848,-0.3599,0.3250,3.1967,-0.3864,0.3250,0.0405,0.0405,0.0405,0.238,0.0993
372,12412,975.05,436.47,1243.85,724.74,detected,CONFIRMED,0,blue_hsv_shape,0.3906,0.1612,3.3588,3.2026,-0.3906,0.3250,0.863,3.2489,-0.3747,0.3250,3.2026,-0.3906,0.3250,0.0405,0.0405,0.0405,0.306,1.3308
373,12446,979.04,437.75,1247.60,736.02,detected,CONFIRMED,0,blue_hsv_shape,0.3941,0.1631,3.3515,3.1951,-0.3941,0.3250,0.862,3.1763,-0.3770,0.3250,3.1951,-0.3941,0.3250,0.0406,0.0406,0.0406,0.319,0.9173
374,12479,980.91,438.40,1252.03,743.70,detected,CONFIRMED,0,blue_hsv_shape,0.3972,0.1671,3.3368,3.1799,-0.3972,0.3250,0.861,3.1285,-0.3797,0.3250,3.1799,-0.3972,0.3250,0.0406,0.0406,0.0406,0.294,0.7955
375,12513,981.97,438.69,1259.69,749.07,detected,CONFIRMED,0,blue_hsv_shape,0.4008,0.1721,3.3182,3.1606,-0.4008,0.3250,0.856,3.0956,-0.3868,0.3250,3.1606,-0.4008,0.3250,0.0406,0.0406,0.0406,0.233,0.6312
376,12546,982.57,438.74,1265.42,752.30,detected,CONFIRMED,0,blue_hsv_shape,0.4044,0.1774,3.2983,3.1400,-0.4044,0.3250,0.857,3.0760,-0.3924,0.3250,3.1400,-0.4044,0.3250,0.0407,0.0407,0.0407,0.156,0.3961
377,12579,982.96,438.69,1269.25,754.03,detected,CONFIRMED,0,blue_hsv_shape,0.4079,0.1825,3.2792,3.1202,-0.4079,0.3250,0.853,3.0656,-0.3963,0.3250,3.1202,-0.4079,0.3250,0.0407,0.0407,0.0407,0.084,0.2092
378,12613,982.83,438.62,1271.25,754.74,detected,CONFIRMED,0,blue_hsv_shape,0.4108,0.1872,3.2618,3.1022,-0.4108,0.3250,0.853,3.0614,-0.3981,0.3250,3.1022,-0.4108,0.3250,0.0407,0.0407,0.0407,0.029,0.0957
379,12646,982.53,439.48,1273.00,754.91,detected,CONFIRMED,0,blue_hsv_shape,0.4133,0.1912,3.2466,3.0865,-0.4133,0.3250,0.852,3.0603,-0.3997,0.3250,3.0865,-0.4133,0.3250,0.0408,0.0408,0.0408,0.000,0.0372
380,12679,982.12,439.61,1273.71,754.63,detected,CONFIRMED,0,blue_hsv_shape,0.4152,0.1946,3.2340,3.0734,-0.4152,0.3250,0.853,3.0619,-0.4002,0.3250,3.0734,-0.4152,0.3250,0.0408,0.0408,0.0408,0.000,0.0292
381,12713,981.79,439.70,1274.72,754.20,detected,CONFIRMED,0,blue_hsv_shape,0.4166,0.1973,3.2239,3.0630,-0.4166,0.3250,0.852,3.0645,-0.4013,0.3250,3.0630,-0.4166,0.3250,0.0408,0.0408,0.0408,0.004,0.0412
382,12746,981.93,439.77,1275.11,753.73,detected,CONFIRMED,0,blue_hsv_shape,0.4177,0.1994,3.2162,3.0550,-0.4177,0.3250,0.854,3.0673,-0.4023,0.3250,3.0550,-0.4177,0.3250,0.0408,0.0408,0.0408,0.037,0.0684
383,12779,981.97,439.83,1275.08,753.28,detected,CONFIRMED,0,blue_hsv_shape,0.4184,0.2009,3.2106,3.0492,-0.4184,0.3250,0.855,3.0699,-0.4026,0.3250,3.0492,-0.4184,0.3250,0.0408,0.0408,0.0408,0.084,0.0999
384,12813,981.98,439.47,1274.92,753.35,detected,CONFIRMED,0,blue_hsv_shape,0.4187,0.2021,3.2061,3.0445,-0.4187,0.3250,0.830,3.0695,-0.4024,0.3250,3.0445,-0.4187,0.3250,0.0410,0.0410,0.0410,0.138,0.0972
385,12846,981.55,439.63,1275.45,752.89,detected,CONFIRMED,0,blue_hsv_shape,0.4186,0.2028,3.2035,3.0419,-0.4186,0.3250,0.856,3.0722,-0.4028,0.3250,3.0419,-0.4186,0.3250,0.0409,0.0409,0.0409,0.203,0.1444
386,12880,981.28,439.76,1276.15,752.56,detected,CONFIRMED,0,blue_hsv_shape,0.4184,0.2031,3.2023,3.0406,-0.4184,0.3250,0.854,3.0742,-0.4035,0.3250,3.0406,-0.4184,0.3250,0.0409,0.0409,0.0409,0.273,0.1509
387,12913,981.58,439.86,1277.02,752.32,detected,CONFIRMED,0,blue_hsv_shape,0.4182,0.2032,3.2021,3.0404,-0.4182,0.3250,0.856,3.0756,-0.4051,0.3250,3.0404,-0.4182,0.3250,0.0409,0.0409,0.0409,0.345,0.1475
388,12946,981.78,439.93,1277.93,752.16,detected,CONFIRMED,0,blue_hsv_shape,0.4181,0.2030,3.2027,3.0411,-0.4181,0.3250,0.853,3.0765,-0.4066,0.3250,3.0411,-0.4181,0.3250,0.0409,0.0409,0.0409,0.416,0.1401
389,12980,981.92,439.98,1278.90,752.05,detected,CONFIRMED,0,blue_hsv_shape,0.4181,0.2026,3.2040,3.0424,-0.4181,0.3250,0.856,3.0771,-0.4079,0.3250,3.0424,-0.4181,0.3250,0.0408,0.0408,0.0408,0.485,0.1296
390,13013,981.51,440.01,1279.39,751.98,detected,CONFIRMED,0,blue_hsv_shape,0.4179,0.2022,3.2057,3.0442,-0.4179,0.3250,0.857,3.0775,-0.4081,0.3250,3.0442,-0.4179,0.3250,0.0408,0.0408,0.0408,0.552,0.1200
391,13046,981.22,440.03,1279.62,751.95,detected,CONFIRMED,0,blue_hsv_shape,0.4176,0.2016,3.2078,3.0463,-0.4176,0.3250,0.856,3.0777,-0.4080,0.3250,3.0463,-0.4176,0.3250,0.0408,0.0408,0.0408,0.614,0.1061
392,13080,981.48,440.50,1279.71,751.97,detected,CONFIRMED,0,blue_hsv_shape,0.4172,0.2010,3.2100,3.0486,-0.4172,0.3250,0.862,3.0776,-0.4085,0.3250,3.0486,-0.4172,0.3250,0.0408,0.0408,0.0408,0.673,0.0903
393,13113,981.66,440.36,1279.70,751.94,detected,STATIONARY,0,blue_hsv_shape,0.4168,0.2005,3.2122,3.0508,-0.4168,0.3250,0.840,3.0778,-0.4087,0.3250,3.0508,-0.4168,0.3250,0.0409,0.0409,0.0409,0.725,0.0744
394,13146,981.32,441.45,1279.56,762.85,detected,CONFIRMED,0,blue_hsv_shape,0.4148,0.2029,3.2032,3.0415,-0.4148,0.3250,0.865,3.0138,-0.4008,0.3250,3.0415,-0.4148,0.3250,0.0408,0.0408,0.0408,0.681,0.7413
395,13180,985.77,441.04,1279.75,759.13,detected,CONFIRMED,0,blue_hsv_shape,0.4144,0.2039,3.1992,3.0374,-0.4144,0.3250,0.864,3.0352,-0.4088,0.3250,3.0374,-0.4144,0.3250,0.0407,0.0407,0.0407,0.680,0.1023
396,13213,984.53,439.92,1279.41,756.34,detected,CONFIRMED,0,blue_hsv_shape,0.4140,0.2040,3.1988,3.0370,-0.4140,0.3250,0.862,3.0516,-0.4088,0.3250,3.0370,-0.4140,0.3250,0.0407,0.0407,0.0407,0.709,0.1288
397,13247,983.59,438.45,1279.19,742.82,detected,STATIONARY,0,blue_hsv_shape,0.4150,0.2002,3.2132,3.0519,-0.4150,0.3250,0.862,3.1330,-0.4167,0.3250,3.0519,-0.4150,0.3250,0.0407,0.0407,0.0407,0.858,2.6291
398,13280,982.85,438.66,1278.14,744.03,detected,STATIONARY,0,blue_hsv_shape,0.4153,0.1970,3.2250,3.0641,-0.4153,0.3250,0.861,3.1256,-0.4137,0.3250,3.0641,-0.4153,0.3250,0.0407,0.0407,0.0407,0.944,0.0301
399,13313,982.38,438.84,1277.46,745.23,detected,STATIONARY,0,blue_hsv_shape,0.4151,0.1945,3.2344,3.0739,-0.4151,0.3250,0.861,3.1184,-0.4115,0.3250,3.0739,-0.4151,0.3250,0.0407,0.0407,0.0407,0.913,0.0482
400,13347,981.57,441.20,1276.09,758.55,detected,STATIONARY,0,blue_hsv_shape,0.4128,0.1960,3.2289,3.0681,-0.4128,0.3250,0.866,3.0389,-0.3998,0.3250,3.0681,-0.4128,0.3250,0.0406,0.0406,0.0406,0.972,0.0458
401,13380,981.10,442.32,1275.26,767.38,detected,STATIONARY,0,blue_hsv_shape,0.4093,0.1997,3.2149,3.0536,-0.4093,0.3250,0.866,2.9880,-0.3925,0.3250,3.0536,-0.4093,0.3250,0.0406,0.0406,0.0406,0.890,0.0372
402,13413,980.86,440.90,1274.79,773.22,detected,STATIONARY,0,blue_hsv_shape,0.4053,0.2047,3.1965,3.0346,-0.4053,0.3250,0.862,2.9552,-0.3880,0.3250,3.0346,-0.4053,0.3250,0.0406,0.0406,0.0406,0.734,0.0078
403,13447,978.91,439.64,1274.45,776.69,detected,CONFIRMED,0,blue_hsv_shape,0.4009,0.2100,3.1767,3.0141,-0.4009,0.3250,0.865,2.9361,-0.3832,0.3250,3.0141,-0.4009,0.3250,0.0406,0.0406,0.0406,0.580,0.0018
404,13480,974.88,438.63,1274.17,778.01,detected,CONFIRMED,0,blue_hsv_shape,0.3958,0.2150,3.1578,2.9946,-0.3958,0.3250,0.867,2.9289,-0.3774,0.3250,2.9946,-0.3958,0.3250,0.0406,0.0406,0.0406,0.449,0.3081
405,13514,970.45,437.94,1274.07,778.41,detected,CONFIRMED,0,blue_hsv_shape,0.3904,0.2196,3.1409,2.9770,-0.3904,0.3250,0.868,2.9269,-0.3720,0.3250,2.9770,-0.3904,0.3250,0.0405,0.0405,0.0405,0.346,0.1566
406,13547,967.71,437.56,1274.22,778.74,detected,CONFIRMED,0,blue_hsv_shape,0.3850,0.2236,3.1258,2.9614,-0.3850,0.3250,0.868,2.9252,-0.3688,0.3250,2.9614,-0.3850,0.3250,0.0405,0.0405,0.0405,0.271,0.0792
407,13580,964.33,437.35,1274.33,778.66,detected,CONFIRMED,0,blue_hsv_shape,0.3797,0.2270,3.1130,2.9482,-0.3797,0.3250,0.861,2.9257,-0.3651,0.3250,2.9482,-0.3797,0.3250,0.0405,0.0405,0.0405,0.222,0.0300
408,13614,959.57,437.29,1274.84,778.28,detected,CONFIRMED,0,blue_hsv_shape,0.3741,0.2298,3.1025,2.9373,-0.3741,0.3250,0.874,2.9279,-0.3604,0.3250,2.9373,-0.3741,0.3250,0.0405,0.0405,0.0405,0.197,0.0197
409,13647,953.48,437.32,1275.14,777.84,detected,CONFIRMED,0,blue_hsv_shape,0.3682,0.2321,3.0942,2.9287,-0.3682,0.3250,0.874,2.9305,-0.3540,0.3250,2.9287,-0.3682,0.3250,0.0404,0.0404,0.0404,0.192,0.0353
410,13680,947.98,437.41,1275.42,777.41,detected,CONFIRMED,0,blue_hsv_shape,0.3620,0.2337,3.0880,2.9222,-0.3620,0.3250,0.878,2.9330,-0.3482,0.3250,2.9222,-0.3620,0.3250,0.0404,0.0404,0.0404,0.202,0.0507
411,13714,944.84,437.51,1275.78,777.03,detected,CONFIRMED,0,blue_hsv_shape,0.3561,0.2350,3.0834,2.9175,-0.3561,0.3250,0.878,2.9352,-0.3452,0.3250,2.9175,-0.3561,0.3250,0.0403,0.0403,0.0403,0.226,0.0583
412,13747,940.48,437.62,1275.92,776.71,detected,CONFIRMED,0,blue_hsv_shape,0.3503,0.2358,3.0804,2.9144,-0.3503,0.3250,0.877,2.9370,-0.3405,0.3250,2.9144,-0.3503,0.3250,0.0403,0.0403,0.0403,0.258,0.0772
413,13780,934.35,437.73,1275.88,776.47,detected,CONFIRMED,0,blue_hsv_shape,0.3441,0.2363,3.0785,2.9125,-0.3441,0.3250,0.878,2.9386,-0.3335,0.3250,2.9125,-0.3441,0.3250,0.0403,0.0403,0.0403,0.293,0.0960
414,13814,928.04,437.81,1275.84,776.29,detected,CONFIRMED,0,blue_hsv_shape,0.3375,0.2365,3.0777,2.9116,-0.3375,0.3250,0.874,2.9397,-0.3263,0.3250,2.9116,-0.3375,0.3250,0.0403,0.0403,0.0403,0.328,0.1034
415,13847,920.73,437.88,1276.23,776.15,detected,CONFIRMED,0,blue_hsv_shape,0.3304,0.2365,3.0777,2.9116,-0.3304,0.3250,0.876,2.9406,-0.3184,0.3250,2.9116,-0.3304,0.3250,0.0403,0.0403,0.0403,0.360,0.1085
416,13881,916.53,437.93,1276.73,776.07,detected,CONFIRMED,0,blue_hsv_shape,0.3237,0.2363,3.0783,2.9122,-0.3237,0.3250,0.875,2.9412,-0.3142,0.3250,2.9122,-0.3237,0.3250,0.0403,0.0403,0.0403,0.391,0.0922
417,13914,910.98,437.97,1274.13,776.01,detected,CONFIRMED,0,blue_hsv_shape,0.3163,0.2360,3.0794,2.9134,-0.3163,0.3250,0.878,2.9417,-0.3048,0.3250,2.9134,-0.3163,0.3250,0.0403,0.0403,0.0403,0.414,0.1026
418,13947,904.30,438.00,1271.86,775.98,detected,CONFIRMED,0,blue_hsv_shape,0.3081,0.2356,3.0809,2.9149,-0.3081,0.3250,0.877,2.9421,-0.2945,0.3250,2.9149,-0.3081,0.3250,0.0403,0.0403,0.0403,0.427,0.1022
419,13981,896.86,438.01,1269.91,775.97,detected,CONFIRMED,0,blue_hsv_shape,0.2992,0.2352,3.0826,2.9167,-0.2992,0.3250,0.878,2.9424,-0.2837,0.3250,2.9167,-0.2992,0.3250,0.0402,0.0402,0.0402,0.429,0.0993
420,14014,889.00,438.02,1268.73,775.96,detected,CONFIRMED,0,blue_hsv_shape,0.2897,0.2346,3.0846,2.9188,-0.2897,0.3250,0.881,2.9427,-0.2733,0.3250,2.9188,-0.2897,0.3250,0.0402,0.0402,0.0402,0.422,0.0904
421,14047,884.25,438.02,1262.74,775.96,detected,CONFIRMED,0,blue_hsv_shape,0.2794,0.2341,3.0866,2.9209,-0.2794,0.3250,0.879,2.9429,-0.2609,0.3250,2.9209,-0.2794,0.3250,0.0402,0.0402,0.0402,0.404,0.0945
422,14081,878.19,438.69,1256.43,790.40,detected,CONFIRMED,0,blue_hsv_shape,0.2674,0.2371,3.0755,2.9094,-0.2674,0.3250,0.833,2.8652,-0.2411,0.3250,2.9094,-0.2674,0.3250,0.0405,0.0405,0.0405,0.330,0.3180
423,14114,866.75,439.54,1250.85,814.33,detected,CONFIRMED,0,blue_hsv_shape,0.2519,0.2455,3.0440,2.8767,-0.2519,0.3250,0.859,2.7436,-0.2139,0.3250,2.8767,-0.2519,0.3250,0.0406,0.0406,0.0406,0.135,0.2418
424,14147,855.73,439.19,1257.91,829.73,detected,CONFIRMED,0,blue_hsv_shape,0.2368,0.2566,3.0026,2.8338,-0.2368,0.3250,0.864,2.6696,-0.2049,0.3250,2.8338,-0.2368,0.3250,0.0406,0.0406,0.0406,0.000,0.3652
425,14181,844.51,438.38,1263.04,838.84,detected,CONFIRMED,0,blue_hsv_shape,0.2223,0.2685,2.9583,2.7880,-0.2223,0.3250,0.864,2.6274,-0.1958,0.3250,2.7880,-0.2223,0.3250,0.0406,0.0406,0.0406,0.000,0.5752
426,14214,837.93,437.49,1266.95,843.64,detected,CONFIRMED,0,blue_hsv_shape,0.2091,0.2800,2.9154,2.7436,-0.2091,0.3250,0.864,2.6056,-0.1917,0.3250,2.7436,-0.2091,0.3250,0.0406,0.0406,0.0406,0.000,0.8676
427,14248,830.42,434.88,1269.53,810.06,detected,CONFIRMED,0,blue_hsv_shape,0.1988,0.2824,2.9063,2.7342,-0.1988,0.3250,0.890,2.7650,-0.1960,0.3250,2.7342,-0.1988,0.3250,0.0404,0.0404,0.0404,0.000,1.1418
428,14281,821.77,436.15,1271.39,822.09,detected,CONFIRMED,0,blue_hsv_shape,0.1884,0.2871,2.8888,2.7161,-0.1884,0.3250,0.866,2.7063,-0.1853,0.3250,2.7161,-0.1884,0.3250,0.0404,0.0404,0.0404,0.000,0.5034
429,14314,812.35,436.77,1272.41,830.46,detected,CONFIRMED,0,blue_hsv_shape,0.1778,0.2929,2.8673,2.6938,-0.1778,0.3250,0.869,2.6667,-0.1741,0.3250,2.6938,-0.1778,0.3250,0.0404,0.0404,0.0404,0.000,0.3140
430,14348,803.40,436.95,1272.94,835.80,detected,CONFIRMED,0,blue_hsv_shape,0.1672,0.2989,2.8449,2.6706,-0.1672,0.3250,0.871,2.6419,-0.1639,0.3250,2.6706,-0.1672,0.3250,0.0404,0.0404,0.0404,0.000,0.1389
431,14381,798.54,436.91,1273.40,838.88,detected,CONFIRMED,0,blue_hsv_shape,0.1575,0.3046,2.8236,2.6486,-0.1575,0.3250,0.871,2.6278,-0.1586,0.3250,2.6486,-0.1575,0.3250,0.0404,0.0404,0.0404,0.000,0.0321
432,14414,789.39,435.06,1273.65,807.02,detected,CONFIRMED,0,blue_hsv_shape,0.1492,0.3019,2.8336,2.6590,-0.1492,0.3250,0.895,2.7808,-0.1565,0.3250,2.6590,-0.1492,0.3250,0.0403,0.0403,0.0403,0.000,2.2415
433,14448,780.66,436.65,1273.77,818.72,detected,CONFIRMED,0,blue_hsv_shape,0.1404,0.3020,2.8331,2.6584,-0.1404,0.3250,0.874,2.7232,-0.1445,0.3250,2.6584,-0.1404,0.3250,0.0403,0.0403,0.0403,0.000,0.0093
434,14481,772.18,435.71,1273.74,795.70,detected,CONFIRMED,0,blue_hsv_shape,0.1325,0.2962,2.8547,2.6807,-0.1325,0.3250,0.884,2.8388,-0.1402,0.3250,2.6807,-0.1325,0.3250,0.0402,0.0402,0.0402,0.000,2.1753
435,14515,760.64,452.31,1246.80,781.53,detected,CONFIRMED,0,blue_hsv_shape,0.1186,0.2869,2.8896,2.7169,-0.1186,0.3250,0.906,2.9145,-0.0995,0.3250,2.7169,-0.1186,0.3250,0.0401,0.0401,0.0401,0.036,1.5057
436,14548,755.29,463.11,1230.46,772.83,detected,CONFIRMED,0,blue_hsv_shape,0.1025,0.2761,2.9300,2.7588,-0.1025,0.3250,0.906,2.9625,-0.0759,0.3250,2.7588,-0.1025,0.3250,0.0399,0.0399,0.0399,0.095,1.1364
437,14581,751.60,469.95,1220.83,769.30,detected,CONFIRMED,0,blue_hsv_shape,0.0861,0.2654,2.9700,2.8001,-0.0861,0.3250,0.904,2.9823,-0.0608,0.3250,2.8001,-0.0861,0.3250,0.0399,0.0399,0.0399,0.000,0.7918
438,14615,745.50,473.80,1188.46,768.97,detected,CONFIRMED,0,blue_hsv_shape,0.0639,0.2556,3.0065,2.8379,-0.0639,0.3250,0.918,2.9843,-0.0162,0.3250,2.8379,-0.0639,0.3250,0.0397,0.0397,0.0397,0.000,0.9694
439,14648,739.64,477.69,1168.31,799.12,detected,CONFIRMED,0,blue_hsv_shape,0.0395,0.2548,3.0093,2.8408,-0.0395,0.3250,0.910,2.8220,0.0133,0.3250,2.8408,-0.0395,0.3250,0.0397,0.0397,0.0397,0.000,0.5802
440,14681,732.56,479.89,1155.54,819.25,detected,CONFIRMED,0,blue_hsv_shape,0.0148,0.2591,2.9931,2.8241,-0.0148,0.3250,0.909,2.7214,0.0342,0.3250,2.8241,-0.0148,0.3250,0.0396,0.0396,0.0396,0.000,0.5765
441,14715,729.26,478.27,1149.09,808.70,detected,CONFIRMED,0,blue_hsv_shape,-0.0083,0.2607,2.9875,2.8182,0.0083,0.3250,0.909,2.7733,0.0454,0.3250,2.8182,0.0083,0.3250,0.0396,0.0396,0.0396,0.000,0.1959
442,14748,722.41,476.89,1146.70,799.38,detected,CONFIRMED,0,blue_hsv_shape,-0.0299,0.2599,2.9905,2.8213,0.0299,0.3250,0.915,2.8205,0.0563,0.3250,2.8213,0.0299,0.3250,0.0396,0.0396,0.0396,0.000,0.3223
443,14781,714.54,476.40,1146.96,798.52,detected,CONFIRMED,0,blue_hsv_shape,-0.0495,0.2590,2.9937,2.8247,0.0495,0.3250,0.906,2.8249,0.0648,0.3250,2.8247,0.0495,0.3250,0.0396,0.0396,0.0396,0.000,0.0068
444,14815,664.31,475.77,1144.86,799.24,detected,CONFIRMED,0,blue_hsv_shape,-0.0756,0.2585,2.9957,2.8267,0.0756,0.3250,0.846,2.8208,0.1227,0.3250,2.8267,0.0756,0.3250,0.0399,0.0399,0.0399,0.000,0.3637
445,14848,627.95,475.04,1146.22,799.86,detected,CONFIRMED,0,blue_hsv_shape,-0.1049,0.2582,2.9966,2.8277,0.1049,0.3250,0.845,2.8172,0.1613,0.3250,2.8277,0.1049,0.3250,0.0402,0.0402,0.0402,0.000,0.3963
446,14882,604.99,474.39,1149.97,800.33,detected,CONFIRMED,0,blue_hsv_shape,-0.1339,0.2582,2.9967,2.8278,0.1339,0.3250,0.844,2.8144,0.1824,0.3250,2.8278,0.1339,0.3250,0.0404,0.0404,0.0404,0.000,0.1850
447,14915,591.64,472.77,1116.31,800.64,detected,CONFIRMED,0,blue_hsv_shape,-0.1689,0.2584,2.9959,2.8270,0.1689,0.3250,0.897,2.8120,0.2344,0.3250,2.8270,0.1689,0.3250,0.0403,0.0403,0.0403,0.000,0.7346
448,14948,586.19,471.79,1091.13,800.86,detected,CONFIRMED,0,blue_hsv_shape,-0.2049,0.2587,2.9947,2.8257,0.2049,0.3250,0.896,2.8102,0.2682,0.3250,2.8257,0.2049,0.3250,0.0402,0.0402,0.0402,0.000,0.4459
449,14982,585.58,470.80,1069.68,795.17,detected,CONFIRMED,0,blue_hsv_shape,-0.2404,0.2577,2.9986,2.8298,0.2404,0.3250,0.903,2.8390,0.2953,0.3250,2.8298,0.2404,0.3250,0.0401,0.0401,0.0401,0.000,0.3955
450,15015,586.50,450.43,1050.88,788.57,detected,CONFIRMED,0,blue_hsv_shape,-0.2741,0.2552,3.0079,2.8393,0.2741,0.3250,0.863,2.8733,0.3186,0.3250,2.8393,0.2741,0.3250,0.0402,0.0402,0.0402,0.000,0.3648
451,15048,589.92,436.32,1039.98,784.81,detected,CONFIRMED,0,blue_hsv_shape,-0.3045,0.2521,3.0195,2.8514,0.3045,0.3250,0.863,2.8932,0.3290,0.3250,2.8514,0.3045,0.3250,0.0403,0.0403,0.0403,0.000,0.1725
452,15082,593.22,428.32,1029.01,792.38,detected,CONFIRMED,0,blue_hsv_shape,-0.3307,0.2512,3.0228,2.8548,0.3307,0.3250,0.844,2.8527,0.3337,0.3250,2.8548,0.3307,0.3250,0.0405,0.0405,0.0405,0.000,0.3619
453,15115,597.08,445.81,1017.20,796.05,detected,CONFIRMED,0,blue_hsv_shape,-0.3534,0.2514,3.0219,2.8538,0.3534,0.3250,0.890,2.8333,0.3407,0.3250,2.8538,0.3534,0.3250,0.0404,0.0404,0.0404,0.000,0.1063
454,15148,599.86,457.05,1006.27,797.73,detected,CONFIRMED,0,blue_hsv_shape,-0.3732,0.2522,3.0192,2.8510,0.3732,0.3250,0.887,2.8244,0.3489,0.3250,2.8510,0.3732,0.3250,0.0403,0.0403,0.0403,0.000,0.1497
455,15182,602.52,464.30,991.78,798.37,detected,CONFIRMED,0,blue_hsv_shape,-0.3913,0.2530,3.0159,2.8476,0.3913,0.3250,0.880,2.8208,0.3618,0.3250,2.8476,0.3913,0.3250,0.0402,0.0402,0.0402,0.000,0.1391
456,15215,604.89,468.88,983.72,798.40,detected,CONFIRMED,0,blue_hsv_shape,-0.4067,0.2539,3.0127,2.8443,0.4067,0.3250,0.880,2.8204,0.3681,0.3250,2.8443,0.4067,0.3250,0.0402,0.0402,0.0402,0.000,0.2344
457,15249,605.39,471.50,974.30,797.68,detected,CONFIRMED,0,blue_hsv_shape,-0.4205,0.2546,3.0103,2.8418,0.4205,0.3250,0.877,2.8238,0.3785,0.3250,2.8418,0.4205,0.3250,0.0402,0.0402,0.0402,0.000,0.2011
458,15282,604.68,472.67,964.83,794.65,detected,CONFIRMED,0,blue_hsv_shape,-0.4334,0.2544,3.0107,2.8423,0.4334,0.3250,0.880,2.8392,0.3917,0.3250,2.8423,0.4334,0.3250,0.0402,0.0402,0.0402,0.000,0.1806
459,15315,579.72,467.32,951.31,793.10,detected,CONFIRMED,0,blue_hsv_shape,-0.4514,0.2540,3.0122,2.8438,0.4514,0.3250,0.868,2.8459,0.4360,0.3250,2.8438,0.4514,0.3250,0.0403,0.0403,0.0403,0.000,0.0136
460,15349,563.50,463.46,937.68,797.68,detected,CONFIRMED,0,blue_hsv_shape,-0.4713,0.2549,3.0091,2.8406,0.4713,0.3250,0.855,2.8210,0.4664,0.3250,2.8406,0.4713,0.3250,0.0404,0.0404,0.0404,0.000,0.2527
461,15382,553.64,460.54,930.56,801.07,detected,CONFIRMED,0,blue_hsv_shape,-0.4905,0.2565,3.0031,2.8344,0.4905,0.3250,0.855,2.8028,0.4829,0.3250,2.8344,0.4905,0.3250,0.0405,0.0405,0.0405,0.000,0.2408
462,15415,547.84,458.51,921.28,803.39,detected,CONFIRMED,0,blue_hsv_shape,-0.5089,0.2585,2.9955,2.8265,0.5089,0.3250,0.852,2.7903,0.4980,0.3250,2.8265,0.5089,0.3250,0.0406,0.0406,0.0406,0.000,0.2027
463,15449,545.03,443.92,909.90,805.18,detected,CONFIRMED,0,blue_hsv_shape,-0.5264,0.2607,2.9872,2.8179,0.5264,0.3250,0.823,2.7806,0.5124,0.3250,2.8179,0.5264,0.3250,0.0409,0.0409,0.0409,0.000,0.2582
464,15482,540.70,433.60,897.95,806.31,detected,CONFIRMED,0,blue_hsv_shape,-0.5437,0.2631,2.9786,2.8090,0.5437,0.3250,0.824,2.7741,0.5296,0.3250,2.8090,0.5437,0.3250,0.0411,0.0411,0.0411,0.000,0.1537
